episode,epsilon,total_reward,avg_queue,avg_wait_s,avg_travel_s,throughput,switches,td_loss,q_table_states,avg_delay_s
173,0.383,-665.1307692307691,2.6441666666666666,5.652877697841727,70.38129496402878,528,137,11.849970234449799,1703,5.730700179533214
174,0.3809,-680.9384615384615,2.7625,6.020183486238532,70.57614678899083,516,126,11.065296256725157,1707,6.126605504587156
175,0.3788,-541.8384615384616,2.3041666666666667,4.746967071057193,69.16984402079723,544,144,8.57540231545408,1707,4.868284228769498
176,0.3767,-670.6,2.83,6.055755395683454,69.4478417266187,521,138,12.715404465573352,1709,6.154676258992806
177,0.3746,-643.3461538461538,2.63,5.345299145299145,69.93162393162393,548,134,12.973700595889573,1713,5.444444444444445
178,0.3725,-592.1076923076923,2.5625,5.489208633093525,66.52877697841727,528,146,12.807816367094553,1716,5.555755395683454
179,0.3705,-754.2076923076924,2.9833333333333334,5.8661157024793384,70.32231404958678,573,131,14.347864152279843,1721,5.966942148760331
180,0.3684,-713.9000000000001,2.97,6.0602409638554215,72.71256454388984,553,137,11.055046843827311,1722,6.148020654044751
181,0.3664,-660.8384615384616,2.7158333333333333,5.779964221824687,70.34704830053667,521,136,12.601358654614396,1723,5.878354203935599
182,0.3643,-614.9538461538461,2.535,5.306878306878307,67.08289241622575,533,131,13.141869718012794,1724,5.375661375661376
183,0.3623,-704.8076923076924,2.9,6.101063829787234,71.60283687943263,530,135,12.939648505310512,1726,6.166666666666667
184,0.3603,-647.2846153846153,2.7258333333333336,5.750889679715303,72.1067615658363,533,138,12.9859857181535,1731,5.854092526690391
185,0.3583,-652.2153846153847,2.7183333333333333,5.440134907251265,69.46037099494097,558,135,10.730738510097487,1734,5.529510961214165
186,0.3563,-649.5692307692308,2.7066666666666666,5.496587030716723,68.73549488054607,546,139,12.604898052426776,1736,5.585324232081911
187,0.3544,-803.8615384615384,3.2608333333333333,6.624573378839591,71.06143344709898,540,132,18.948907261872733,1737,6.695059625212947
188,0.3524,-647.0230769230769,2.6991666666666667,5.704626334519573,69.77580071174377,527,136,11.999934265286015,1739,5.779359430604982
189,0.3505,-605.4000000000001,2.484166666666667,5.29802513464991,70.46319569120287,514,138,10.325862137282463,1742,5.391382405745063
190,0.3485,-750.8692307692309,3.055,6.334494773519164,71.25087108013938,536,132,13.9155889336178,1744,6.433797909407666
191,0.3466,-708.2230769230769,2.7375,5.732394366197183,70.38028169014085,533,127,12.703499402470422,1745,5.845070422535211
192,0.3447,-572.0230769230769,2.3933333333333335,4.979020979020979,67.5506993006993,544,143,10.406667129598278,1747,5.066433566433567
193,0.3428,-603.2384615384615,2.6133333333333333,5.518650088809947,68.59680284191829,531,143,10.859096628886347,1749,5.621669626998224
194,0.3409,-601.1846153846154,2.4258333333333333,5.30939226519337,69.31307550644567,508,124,9.579066314738165,1755,5.397790055248619
195,0.339,-733.8461538461538,2.9558333333333335,6.07439446366782,70.49307958477509,546,133,15.18735315842144,1761,6.173010380622838
196,0.3371,-659.176923076923,2.6975,5.8203266787658805,70.42105263157895,508,132,10.986837879322872,1763,5.911070780399274
197,0.3352,-558.7615384615385,2.305833333333333,4.94043321299639,68.13898916967509,521,134,8.513249143791587,1765,5.041516245487364
198,0.3334,-738.4153846153846,3.01,6.02020202020202,70.57239057239057,552,134,15.851234459858109,1771,6.111111111111111
199,0.3315,-662.5461538461539,2.776666666666667,5.808435852372583,68.67486818980667,534,135,14.861053698545652,1773,5.87719298245614
200,0.3297,-718.5461538461539,2.895,6.117437722419929,68.45729537366547,536,129,14.131077441078899,1774,6.209964412811388
201,0.3279,-614.6307692307691,2.515833333333333,5.644612476370511,70.01512287334593,494,129,9.037300057840394,1774,5.727788279773157
202,0.3261,-699.6461538461539,2.723333333333333,5.935897435897436,68.73076923076923,511,129,14.15286872554373,1776,5.996336996336996
203,0.3243,-533.0384615384615,2.27,4.870503597122302,67.72302158273381,517,138,11.449182722632672,1778,4.944244604316546
204,0.3225,-655.9615384615385,2.6216666666666666,5.750922509225092,69.77675276752767,511,128,12.36647223268402,1783,5.821033210332104
205,0.3207,-633.1307692307693,2.5575,5.453237410071942,70.02158273381295,530,129,10.92665177327003,1783,5.568345323741007
206,0.3189,-734.8692307692309,2.9091666666666667,6.005208333333333,69.45659722222223,545,130,14.441635139168579,1785,6.088541666666667
207,0.3172,-616.8230769230769,2.4991666666666665,5.204903677758319,67.79509632224168,535,139,12.246155669939853,1788,5.297723292469352
208,0.3154,-651.1153846153845,2.665,5.497391304347826,68.99130434782609,545,131,10.497548051301544,1788,5.598260869565217
209,0.3137,-524.8923076923077,2.216666666666667,4.516295025728988,68.26243567753002,550,143,10.107961026120808,1789,4.57975986277873
210,0.3119,-595.6076923076923,2.4375,5.086115992970123,69.81370826010544,540,132,9.25970822185884,1789,5.170474516695958
211,0.3102,-577.3923076923077,2.3383333333333334,5.062157221206581,67.49725776965265,515,129,9.868113166177917,1792,5.148080438756856
212,0.3085,-732.2923076923076,2.9375,6.141093474426808,69.90652557319224,530,134,15.382755274755663,1795,6.234567901234568
213,0.3068,-751.5461538461539,2.9725,6.142361111111111,70.22395833333333,541,129,15.833276497983519,1797,6.234375
214,0.3051,-640.2153846153847,2.5516666666666667,5.334507042253521,68.58802816901408,532,127,9.455902843924465,1798,5.389084507042254
215,0.3034,-673.0076923076922,2.6983333333333333,5.940740740740741,69.6574074074074,510,128,12.714720658608632,1798,6.027777777777778
216,0.3017,-779.376923076923,3.2058333333333335,6.549828178694158,73.23711340206185,554,129,18.187060419289867,1799,6.632302405498282
217,0.3,-666.5769230769231,2.7891666666666666,5.682051282051282,67.57435897435897,557,141,12.758388626486962,1806,5.769230769230769
218,0.2984,-545.0153846153846,2.3425,4.735494880546075,69.85153583617748,548,140,9.182826848183721,1806,4.819112627986348
219,0.2967,-744.0923076923077,2.9608333333333334,6.314183123877918,71.06463195691202,517,127,15.889627341591149,1810,6.40754039497307
220,0.2951,-569.1538461538461,2.4183333333333334,5.1508078994614,67.93357271095152,512,145,10.63059906459746,1811,5.22262118491921
221,0.2935,-632.7384615384615,2.5633333333333335,5.550909090909091,69.94545454545455,516,133,12.533472434391328,1813,5.647272727272727
