episode,epsilon,total_reward,avg_queue,avg_wait_s,avg_travel_s,throughput,switches,td_loss,q_table_states,avg_delay_s
46,0.7748,-2020.0153846153846,18.41583333333333,60.696969696969695,106.10743801652893,322,80,0.04979788463703643,,60.891820580474935
47,0.7705,-2227.876923076923,25.5575,83.66120218579235,135.4344262295082,303,80,0.05030097060026167,,103.9813829787234
48,0.7662,-1993.076923076923,20.0825,67.33333333333333,115.70868347338936,318,82,0.0507849008019399,,70.05464480874316
49,0.762,-2441.6615384615384,28.479166666666668,90.02902374670185,147.5910290237467,317,85,0.050120679095589454,,99.2005277044855
50,0.7578,-1542.4615384615386,14.425833333333333,48.338935574229694,94.71428571428571,318,83,0.05103262803822714,,49.51358695652174
51,0.7536,-1645.953846153846,15.229166666666666,52.183381088825215,101.64183381088826,336,84,0.04922579823352254,,52.570200573065904
52,0.7494,-1919.3230769230772,20.950833333333332,68.51912568306011,116.25409836065573,315,80,0.05078733439287892,,75.52316076294278
53,0.7453,-2377.3230769230768,20.308333333333334,64.11609498680738,111.92084432717678,351,81,0.05470232734089218,,64.41688654353563
54,0.7411,-1637.4923076923076,13.660833333333333,48.595238095238095,93.6547619047619,319,78,0.050656729495169465,,48.74404761904762
55,0.737,-2104.8153846153846,20.08416666666667,66.2396694214876,113.13223140495867,325,80,0.0520909030778795,,66.55096418732782
56,0.733,-1872.6307692307691,16.815833333333334,54.064516129032256,99.39247311827957,334,80,0.051740348963251075,,54.62532981530343
57,0.7289,-1319.3384615384616,11.3275,39.57017543859649,80.57309941520468,306,79,0.048392253784477327,,39.73684210526316
58,0.7249,-1679.6307692307694,14.8125,51.19653179190752,96.53757225433526,319,77,0.049675802467381104,,51.52312138728324
59,0.7209,-1850.9692307692305,16.606666666666666,53.84010840108401,102.42005420054201,332,82,0.04959331875234229,,53.88409703504043
60,0.7169,-1813.3846153846155,16.710833333333333,57.47701149425287,103.96264367816092,310,77,0.05016456399596313,,58.78431372549019
61,0.7129,-2146.907692307692,22.61916666666667,70.54166666666667,119.3046875,336,79,0.05081883400433177,,81.6875
62,0.709,-2017.2,22.7375,71.84696569920844,120.67810026385224,328,82,0.050354799501773996,,82.07631578947368
63,0.705,-2041.2615384615385,20.560833333333335,64.09375,113.78125,340,81,0.05073091262494706,,65.83846153846154
64,0.7011,-1789.107692307692,16.865833333333335,54.09383378016086,100.6970509383378,338,79,0.050438376435505056,,54.76943699731903
65,0.6973,-2262.1076923076917,23.136666666666667,75.27173913043478,126.80163043478261,323,79,0.05148351272930946,,77.6304347826087
66,0.6934,-2020.430769230769,22.70916666666667,70.62857142857143,118.72727272727273,345,79,0.05154815439032587,,98.81298701298701
67,0.6896,-1581.6923076923078,16.5225,58.129411764705885,104.69117647058823,290,81,0.05013223209131016,,59.63742690058479
68,0.6858,-2066.4000000000005,19.07,59.90551181102362,106.32283464566929,340,79,0.051821385661831865,,60.488188976377955
69,0.682,-1640.430769230769,16.644166666666667,55.91011235955056,101.23876404494382,321,79,0.05272529752897728,,57.31460674157304
70,0.6782,-1683.0923076923077,15.4125,49.953929539295395,93.32249322493224,329,82,0.051730955117488805,,50.21951219512195
71,0.6744,-1943.123076923077,18.629166666666666,60.41463414634146,104.95663956639567,333,79,0.0526307952119236,,63.0440414507772
72,0.6707,-1294.2,11.785,43.45987654320987,84.32407407407408,292,78,0.0520258837904437,,45.45987654320987
73,0.667,-1906.876923076923,15.659166666666666,51.456043956043956,95.68681318681318,326,73,0.05149318194390318,,51.7032967032967
