episode,epsilon,total_reward,avg_queue,avg_wait_s,avg_travel_s,throughput,switches,td_loss,q_table_states,avg_delay_s
151,0.4327,-368.38461538461536,2.29,4.910071942446043,68.82374100719424,516,143,3.1523721401364218,183,5.026978417266187
152,0.4303,-423.12307692307695,2.808333333333333,5.5281456953642385,69.62582781456953,559,147,3.659935252152879,183,5.627483443708609
153,0.4279,-316.55384615384617,2.1358333333333333,4.433566433566433,67.07517482517483,534,158,2.413816031884676,183,4.5227272727272725
154,0.4256,-356.4307692307692,2.401666666666667,4.94107452339688,70.77469670710572,539,147,2.6887608163780827,183,5.032928942807626
155,0.4232,-431.55384615384617,2.8075,5.683673469387755,71.23639455782313,559,146,4.512359663723168,183,5.77891156462585
156,0.4209,-374.6769230769231,2.444166666666667,4.986277873070326,67.38421955403088,553,139,3.3834245892926753,183,5.085763293310463
157,0.4185,-431.03076923076924,2.7158333333333333,5.579584775086505,67.92906574394463,542,140,3.3296856426269694,183,5.697231833910035
158,0.4162,-503.32307692307694,3.026666666666667,6.235701906412478,70.47487001733103,533,133,6.861501586917751,183,6.332755632582322
159,0.4139,-372.89230769230767,2.410833333333333,4.938037865748709,69.14285714285714,546,149,4.5843491822293165,184,5.024096385542169
160,0.4116,-302.16923076923075,1.9766666666666666,4.446124763705104,66.72022684310019,492,146,2.582800886596896,184,4.504725897920605
161,0.4094,-317.2461538461539,2.131666666666667,4.644688644688645,67.66483516483517,510,148,1.7076870022862056,184,4.741758241758242
162,0.4071,-362.4307692307692,2.3383333333333334,5.032608695652174,69.06521739130434,526,140,3.985530758972022,184,5.115942028985507
163,0.4048,-338.63076923076926,2.245,4.766071428571428,67.92678571428571,521,147,2.816886490518499,184,4.835714285714285
164,0.4026,-358.2,2.4066666666666667,4.973913043478261,68.74782608695652,536,150,3.295149286118444,184,5.036521739130435
165,0.4004,-349.4307692307692,2.2058333333333335,4.475213675213675,66.87179487179488,552,140,2.8367673152271493,184,4.562393162393162
166,0.3982,-299.95384615384614,2.025,4.2839285714285715,67.79642857142858,530,148,2.173433893414111,184,4.396428571428571
167,0.396,-360.6307692307692,2.2666666666666666,4.985185185185185,69.12037037037037,502,141,2.5631285849562997,184,5.053703703703704
168,0.3938,-323.44615384615383,2.2216666666666667,5.1063829787234045,71.43326885880077,493,148,2.281592232995342,184,5.1779497098646035
169,0.3916,-401.24615384615385,2.5208333333333335,5.347048300536673,71.4830053667263,524,138,1.9773911550071155,184,5.440071556350627
170,0.3894,-324.6923076923077,2.089166666666667,4.322916666666667,70.93229166666667,540,137,2.7412612717423865,184,4.425347222222222
171,0.3873,-414.70769230769235,2.6225,5.184692179700499,68.71048252911814,559,144,3.4847491043111383,184,5.26578073089701
172,0.3851,-395.2615384615384,2.5683333333333334,5.368421052631579,68.26491228070175,530,145,3.2682268759736064,184,5.443859649122807
173,0.383,-335.96923076923076,2.2358333333333333,4.766606822262118,68.59964093357272,518,139,2.320596131910312,184,4.840215439856373
174,0.3809,-385.13846153846157,2.4941666666666666,5.455045871559633,70.25321100917431,518,140,3.5736637818808714,184,5.585321100917431
175,0.3788,-449.36923076923074,2.6875,5.538994800693241,69.73830155979203,542,132,3.7332432517983243,185,5.616984402079723
176,0.3767,-311.63076923076926,2.105,4.489208633093525,67.53776978417267,526,146,3.258698697199693,185,4.593525179856115
177,0.3746,-335.7076923076923,2.2741666666666664,4.62051282051282,69.47521367521368,546,142,2.3036583094614773,185,4.712820512820513
178,0.3725,-320.18461538461537,2.0808333333333335,4.4352517985611515,65.2158273381295,531,146,2.812145979886804,185,4.517985611510792
179,0.3705,-420.8461538461538,2.7425,5.3884297520661155,70.34380165289257,575,141,3.09718528013601,185,5.471074380165289
180,0.3684,-386.1692307692308,2.4825,5.0810344827586205,71.65517241379311,552,143,4.593634184726301,185,5.17039586919105
181,0.3664,-352.5846153846154,2.2883333333333336,4.8711985688729875,69.26475849731663,527,139,2.907649956267722,185,4.966010733452594
182,0.3643,-348.83076923076925,2.3033333333333332,4.825396825396825,66.64373897707232,538,142,2.189781434053535,185,4.890652557319224
183,0.3623,-382.4307692307692,2.4791666666666665,5.2287234042553195,70.48404255319149,527,143,3.210768242137072,185,5.310283687943262
184,0.3603,-403.6461538461539,2.6141666666666667,5.5213523131672595,71.86654804270462,529,134,4.0569379711651035,185,5.622775800711744
185,0.3583,-318.89230769230767,2.0541666666666667,4.116357504215852,67.61888701517707,557,146,2.946509582203291,186,4.18212478920742
186,0.3563,-344.5692307692308,2.3141666666666665,4.689419795221843,67.91808873720136,554,143,4.171937639571099,187,4.776450511945392
187,0.3544,-371.6,2.3208333333333333,4.701365187713311,68.65529010238907,545,142,2.0598918019178702,187,4.778534923339012
188,0.3524,-329.2615384615385,2.1683333333333334,4.580071174377224,68.48220640569394,526,148,2.631003007722893,187,4.653024911032029
189,0.3505,-315.10769230769233,2.1575,4.6032315978456015,69.63554757630162,518,152,2.1210145718732005,187,4.696588868940754
190,0.3485,-334.6,2.1591666666666667,4.477351916376307,69.1637630662021,538,146,2.912579865430793,187,4.543554006968641
191,0.3466,-312.78461538461534,2.0808333333333335,4.362676056338028,68.55281690140845,525,148,3.4069072330084165,187,4.447183098591549
192,0.3447,-334.95384615384614,2.255,4.690559440559441,67.46503496503496,545,147,1.6520390203549022,187,4.776223776223776
193,0.3428,-362.75384615384615,2.2758333333333334,4.799289520426288,67.50266429840143,524,144,2.5184058083421053,187,4.914742451154529
194,0.3409,-335.8153846153846,2.1358333333333333,4.666666666666667,68.82504604051566,512,139,1.985240015006146,187,4.736648250460405
195,0.339,-353.7230769230769,2.2108333333333334,4.548442906574395,68.74221453287197,548,138,3.0435069792602834,187,4.612456747404845
196,0.3371,-335.4153846153846,2.1975,4.742286751361162,69.48638838475499,519,141,2.5561893747688997,187,4.831215970961887
197,0.3352,-310.04615384615386,2.0308333333333333,4.362815884476534,67.68772563176896,518,143,2.218030060015311,187,4.4765342960288805
198,0.3334,-349.67692307692306,2.4066666666666667,4.818181818181818,69.24242424242425,555,148,3.0298858607869685,187,4.9006734006734005
199,0.3315,-298.30769230769226,2.0033333333333334,4.198594024604569,66.46748681898067,539,149,3.5147713303879717,187,4.264912280701754
200,0.3297,-372.8461538461539,2.4741666666666666,5.238434163701068,67.70284697508897,536,141,3.206803040535626,187,5.318505338078292
201,0.3279,-303.4923076923077,2.01,4.517958412098299,68.87901701323251,502,145,2.0819334603317117,187,4.599243856332703
202,0.3261,-298.5846153846154,1.9633333333333334,4.272893772893773,66.90293040293041,509,142,2.369865228665163,187,4.344322344322344
203,0.3243,-299.53846153846155,1.9166666666666667,4.111510791366906,67.04856115107914,515,143,2.017266758863777,187,4.188848920863309
204,0.3225,-315.24615384615385,2.0458333333333334,4.477859778597786,68.08671586715867,508,144,2.0207942858667423,187,4.575645756457565
205,0.3207,-344.6461538461539,2.243333333333333,4.778776978417266,69.50179856115108,528,143,2.1211226914562413,187,4.884892086330935
206,0.3189,-424.95384615384614,2.7525,5.694444444444445,69.50347222222223,541,135,4.6455579467710235,187,5.78125
207,0.3172,-368.13846153846157,2.375,4.935201401050788,67.49912434325745,536,143,3.0372020217624804,187,5.029772329246935
208,0.3154,-338.3538461538461,2.236666666666667,4.626086956521739,68.07304347826087,552,147,1.8932964833941421,187,4.723478260869565
209,0.3137,-300.53846153846155,1.9616666666666667,3.991423670668954,67.34476843910807,551,142,2.1773031056810237,187,4.0548885077186965
210,0.3119,-303.5846153846154,2.0125,4.189806678383128,68.82425307557118,541,145,1.5935773286641879,187,4.254833040421793
211,0.3102,-325.9846153846154,2.1175,4.575868372943328,67.0146252285192,510,140,1.6716567517189143,187,4.654478976234004
212,0.3085,-285.4923076923077,1.915,4.019400352733686,67.07936507936508,529,144,1.7338405832752604,187,4.111111111111111
213,0.3068,-313.1076923076923,2.1266666666666665,4.383680555555555,68.84201388888889,545,146,2.182867288724465,187,4.46875
214,0.3051,-335.7230769230769,2.2066666666666666,4.610915492957746,68.125,525,138,1.9175815219898824,187,4.677816901408451
215,0.3034,-312.32307692307694,1.9708333333333334,4.333333333333333,67.87222222222222,517,142,3.699039523154629,187,4.407407407407407
216,0.3017,-302.7538461538461,2.0625,4.194158075601375,70.70103092783505,552,150,2.184008741638315,187,4.278350515463917
217,0.3,-291.10769230769233,2.0016666666666665,4.061538461538461,65.98461538461538,557,154,1.4879425116602505,187,4.143589743589744
218,0.2984,-293.3538461538461,2.029166666666667,4.107508532423208,68.3617747440273,552,149,1.9855878413136658,187,4.196245733788396
219,0.2967,-363.98461538461544,2.3125,4.931777378815081,69.36624775583483,530,133,4.494800310441944,187,5.014362657091562
220,0.2951,-286.1692307692308,1.9558333333333333,4.166965888689408,66.55834829443447,519,156,2.2923535841657636,187,4.258527827648115
221,0.2935,-305.8153846153846,2.0383333333333336,4.401818181818181,68.89272727272727,515,143,2.564712726600727,187,4.498181818181818
222,0.2918,-300.69230769230774,2.0325,4.178200692041522,66.340830449827,533,150,2.514340464284007,187,4.273356401384083
223,0.2902,-367.87692307692305,2.3991666666666664,4.97212543554007,69.48780487804878,534,136,3.356355897922455,187,5.066202090592334
224,0.2886,-342.723076923077,2.3216666666666668,4.891843971631205,69.01063829787235,527,144,2.5898389413104077,188,4.957446808510638
