episode,epsilon,total_reward,avg_queue,avg_wait_s,avg_travel_s,throughput,switches,td_loss,q_table_states,avg_delay_s
194,0.3409,-4494.999999999999,21.9825,26.106862745098038,103.32058823529412,922,77,0.015256055531049837,,62.951241134751776
195,0.339,-4623.338461538461,24.11916666666667,26.97886029411765,97.64338235294117,974,71,0.015521606280335188,,40.51353711790393
196,0.3371,-4726.784615384615,27.5175,32.16859344894027,103.67052023121387,927,69,0.015059689123068848,,41.63401109057301
197,0.3352,-4847.461538461538,25.465,29.11531190926276,101.30434782608695,943,71,0.01501980875201351,,45.20907473309609
198,0.3334,-4703.184615384616,30.691666666666666,35.630872483221474,109.03739213806328,930,75,0.014846807360536516,,41.964416058394164
199,0.3315,-4497.892307692308,23.503333333333334,27.51395572666025,100.41482194417709,945,71,0.01426371977586066,,34.18976744186047
200,0.3297,-5826.938461538461,35.26166666666666,42.74248496993988,122.12725450901803,875,74,0.013863814951799698,,87.18132854578097
201,0.3279,-4690.0,24.7025,28.65904761904762,101.91809523809523,928,73,0.013298614190767565,,43.74090909090909
202,0.3261,-5638.553846153847,26.718333333333334,31.926108374384235,117.50443349753695,938,73,0.013318041422701684,,69.71610555050046
203,0.3243,-4322.676923076922,20.388333333333332,23.161531279178337,94.71802054154995,973,70,0.012983595806042995,,33.325518485121734
204,0.3225,-3813.6153846153848,20.100833333333334,23.402298850574713,88.38888888888889,933,70,0.012836855013922056,,23.877956480605487
205,0.3207,-4066.3538461538465,24.898333333333333,28.94942748091603,91.89026717557252,941,65,0.012809525264450658,,30.93484419263456
206,0.3189,-4834.769230769231,22.683333333333334,27.44831013916501,107.87972166998011,911,78,0.01332370263023433,,85.18592528236316
207,0.3172,-4773.553846153846,22.835833333333333,26.867760617760617,98.34073359073359,948,68,0.013238497784902912,,31.40246212121212
208,0.3154,-3837.846153846154,17.19333333333333,19.721698113207548,92.74716981132076,968,75,0.014026245528710174,,32.50818181818182
209,0.3137,-4582.861538461539,21.1325,23.626151012891345,96.26887661141805,996,69,0.01331439252129923,,30.447963800904976
210,0.3119,-4070.9692307692303,20.548333333333332,23.801512287334592,92.28071833648393,956,71,0.013774352700374023,,32.04753199268738
211,0.3102,-5273.8923076923065,25.161666666666665,29.62052274927396,109.49370764762827,897,73,0.013269648086489491,,57.666666666666664
212,0.3085,-4139.861538461538,19.0875,22.64814814814815,93.69005847953217,940,71,0.012699901988471736,,32.570621468926554
