episode,epsilon,total_reward,avg_queue,avg_wait_s,avg_travel_s,throughput,switches,td_loss,q_table_states,avg_delay_s
222,0.1577,-2292.8615384615387,21.830833333333334,68.05208333333333,119.38020833333333,333,82,484.01427014949013,2556,69.6875
223,0.1563,-1883.8307692307692,19.97,65.48219178082192,111.66849315068494,321,81,346.64592178446725,2558,72.34114583333333
224,0.155,-2156.784615384616,21.865,71.3133514986376,121.79019073569482,323,81,470.5016031186853,2560,74.53846153846153
225,0.1538,-2178.0615384615385,23.434166666666666,73.83684210526316,121.1421052631579,321,82,492.73480448501755,2562,78.26020408163265
226,0.1525,-2292.8307692307694,26.493333333333332,82.86422976501305,134.89033942558746,327,84,515.7953330855477,2566,98.20365535248042
227,0.1512,-2257.9076923076923,25.264166666666668,82.02439024390245,132.81571815718158,322,82,491.5248695968508,2568,96.92063492063492
228,0.15,-1589.1230769230767,14.186666666666667,47.016620498614955,90.38504155124653,321,82,265.55350549312965,2570,47.2382271468144
229,0.1487,-1595.2153846153844,15.710833333333333,56.78851963746224,101.62839879154079,282,79,235.60916884292772,2576,61.06956521739131
230,0.1475,-1757.4307692307693,14.3625,48.25561797752809,92.41011235955057,321,78,274.10031017923774,2578,48.53651685393258
231,0.1463,-1369.5230769230768,13.516666666666667,46.56195965417867,89.27377521613833,312,83,206.98317645880383,2582,47.111111111111114
232,0.1451,-1902.2153846153844,16.575833333333332,56.47863247863248,103.2022792022792,305,78,360.62201506432075,2585,56.977207977207975
233,0.1439,-1730.1692307692308,16.195833333333333,53.52486187845304,99.7182320441989,321,82,301.3604646384689,2586,56.029411764705884
234,0.1427,-2461.369230769231,25.1325,78.79842931937172,129.08376963350784,321,76,498.18896650853566,2593,92.8717277486911
235,0.1415,-2572.4307692307693,25.73,83.26486486486486,136.98918918918918,316,80,681.9207117660819,2597,85.46808510638297
236,0.1403,-2148.9692307692303,24.2075,76.93633952254642,126.20689655172414,323,80,424.7567822142852,2597,110.55384615384615
237,0.1392,-2546.5076923076927,25.921666666666667,83.22520107238606,135.04825737265415,316,78,576.0749926940211,2598,99.45576407506702
238,0.138,-2387.7384615384613,24.245,73.50126582278482,125.30126582278481,354,82,552.4147910327868,2598,73.93917274939173
239,0.1369,-2462.6615384615384,23.263333333333332,72.48177083333333,123.5625,329,78,522.0010167369642,2600,74.29187817258884
240,0.1357,-1888.6923076923078,20.864166666666666,77.09876543209876,122.79938271604938,289,82,345.8187994429936,2601,79.21813031161473
241,0.1346,-1571.8923076923077,14.1025,48.3323782234957,95.22063037249283,314,82,246.04212204850245,2605,48.53868194842407
242,0.1335,-2043.3230769230768,22.239166666666666,74.36312849162012,126.83519553072625,308,80,438.8404763251475,2607,78.78891820580475
243,0.1324,-1587.907692307692,14.944166666666666,48.07258064516129,90.37096774193549,331,79,269.7013582970911,2610,48.130548302872064
244,0.1313,-2033.8461538461538,20.241666666666667,68.46327683615819,115.79661016949153,318,79,373.2879538081553,2615,73.47175141242938
245,0.1302,-1882.9076923076923,20.340833333333332,69.21022727272727,117.21875,308,80,327.9380599443111,2615,84.38418079096046
246,0.1291,-2228.7692307692305,18.5325,63.362857142857145,109.98285714285714,318,77,422.5820564225881,2618,63.59142857142857
247,0.128,-2283.2461538461544,22.9425,73.07978723404256,121.00265957446808,330,77,458.8192720711806,2622,92.85106382978724
248,0.127,-2293.2923076923075,20.946666666666665,67.23860589812332,115.65951742627345,329,78,443.48919047373556,2623,69.12332439678285
249,0.1259,-2155.6923076923076,23.1575,72.02597402597402,119.56363636363636,329,83,474.50278504866867,2623,80.23575129533678
250,0.1249,-1184.0,11.280833333333334,41.24770642201835,84.31192660550458,293,81,157.56821015725578,2625,41.80487804878049
251,0.1238,-1659.276923076923,14.804166666666667,48.5013698630137,95.36986301369863,333,79,269.9494595418896,2626,48.87123287671233
252,0.1228,-1979.6769230769232,20.045833333333334,65.90384615384616,112.53846153846153,313,79,376.24590033957946,2626,67.14713896457765
253,0.1218,-2006.7692307692307,20.094166666666666,65.69398907103825,112.81147540983606,315,85,473.50916019408146,2626,66.06830601092896
254,0.1208,-1712.876923076923,16.609166666666667,53.098930481283425,99.97326203208556,338,83,298.747057697875,2626,55.580213903743314
255,0.1198,-2052.753846153846,19.274166666666666,63.05464480874317,113.04098360655738,325,78,375.91342577577615,2628,68.38992042440319
256,0.1188,-2262.2,23.2325,80.39884393063583,132.1271676300578,307,84,516.1696895398624,2631,82.8646408839779
257,0.1178,-2421.061538461538,23.2025,76.51239669421487,125.28374655647383,320,80,525.1602283929055,2631,76.8986301369863
258,0.1168,-1779.6615384615382,15.693333333333333,51.14441416893733,95.19073569482289,325,76,267.9087821213016,2636,51.57219251336898
259,0.1159,-2269.3999999999996,23.1,72.58530183727034,122.14435695538057,333,82,515.9377003531876,2637,78.93589743589743
260,0.1149,-1631.6769230769228,14.1675,48.11079545454545,93.00568181818181,321,81,244.9210771236419,2637,48.36931818181818
261,0.114,-1237.6615384615386,10.8,38.42857142857143,80.57738095238095,311,82,164.88427506408513,2639,38.69940476190476
262,0.113,-1788.9538461538461,16.085,54.65340909090909,100.16477272727273,323,81,318.48585142561745,2641,54.80681818181818
263,0.1121,-1668.5384615384612,15.841666666666667,51.49184782608695,96.45923913043478,324,80,296.63492768854513,2642,54.856
264,0.1112,-2031.9384615384615,20.47,69.60227272727273,121.30397727272727,321,81,378.85628802988435,2644,75.78186968838527
265,0.1102,-1352.8923076923077,12.784166666666666,48.967948717948715,90.33653846153847,282,81,186.6298970676347,2647,51.595166163142
266,0.1093,-1771.2923076923078,15.755,50.66935483870968,93.57795698924731,321,78,305.97725827116045,2652,51.128686327077745
267,0.1084,-1720.1230769230772,15.250833333333333,51.668555240793204,96.54390934844193,304,80,309.642541665933,2654,52.022662889518415
268,0.1075,-1787.6769230769232,15.818333333333333,54.84927536231884,98.80869565217391,317,81,319.4804470939217,2656,55.05507246376811
269,0.1066,-2837.292307692308,33.090833333333336,100.64213197969544,159.6776649746193,329,85,803.3263044543082,2657,112.21654501216545
270,0.1057,-2295.9076923076923,24.451666666666668,80.00273224043715,129.95355191256832,318,80,455.21961658969104,2659,83.90735694822888
271,0.1049,-1570.9230769230771,13.37,46.19364161849711,89.32369942196532,313,79,231.39866131120652,2661,46.37861271676301
272,0.104,-2036.4615384615383,20.8075,69.7843137254902,117.95518207282913,310,83,414.4579575980726,2661,69.93956043956044
273,0.1031,-1485.6461538461535,13.285,46.87020648967552,91.5811209439528,297,80,225.71807291596267,2662,47.207602339181285
274,0.1023,-1860.8461538461538,20.281666666666666,63.74803149606299,113.28608923884515,331,83,365.6947842886948,2662,68.40682414698163
275,0.1014,-1313.876923076923,12.4425,44.9214501510574,86.83081570996978,297,82,196.48504797861315,2664,45.55722891566265
276,0.1006,-1842.292307692308,18.874166666666667,60.54423592493298,108.68632707774799,339,82,328.31652193244065,2665,61.8048128342246
277,0.0998,-2750.753846153846,29.479166666666668,91.72727272727273,148.5818181818182,336,79,642.7867026254027,2669,96.38046272493574
278,0.0989,-2077.707692307692,22.069166666666668,73.22437673130194,121.8808864265928,312,84,473.69277689407875,2669,76.69291338582677
279,0.0981,-1405.923076923077,12.508333333333333,47.46349206349206,89.9968253968254,286,82,206.44055604460834,2673,47.79047619047619
280,0.0973,-1518.6,13.505,45.09497206703911,90.45251396648045,322,81,237.9069346880158,2675,45.28412256267409
281,0.0965,-1963.9692307692305,23.945833333333333,74.32124352331606,127.56476683937824,328,83,378.4141216024464,2675,112.64690721649484
282,0.0957,-2271.2461538461544,22.535,74.1043956043956,123.29395604395604,330,82,524.473382462297,2676,78.23466666666667
283,0.0949,-1918.7692307692307,17.1525,56.4010989010989,105.03571428571429,327,80,330.0608335427373,2676,55.908355795148246
284,0.0941,-1697.6,15.62,52.46629213483146,96.93539325842697,321,84,286.73138713550964,2676,52.4874651810585
285,0.0933,-1359.2,11.769166666666667,40.994169096209916,82.27113702623906,315,78,179.98639030257797,2680,41.285714285714285
286,0.0926,-1902.1999999999998,18.776666666666667,65.14492753623189,112.66956521739131,300,80,347.55626757454223,2684,65.97421203438395
287,0.0918,-1669.6615384615386,15.0875,50.70505617977528,94.66573033707866,310,81,290.8617799748975,2685,50.357142857142854
288,0.091,-2004.0307692307692,19.10333333333333,60.160526315789475,110.78684210526316,337,85,401.97631642584264,2685,61.83157894736842
289,0.0903,-1708.2615384615387,14.451666666666666,50.54093567251462,93.61111111111111,313,81,296.9488911745509,2688,50.73391812865497
290,0.0895,-1910.8461538461538,17.9375,57.38502673796791,105.13636363636364,320,80,354.4927602233932,2689,58.45989304812834
291,0.0888,-1942.6153846153848,16.918333333333333,56.373259052924794,102.23398328690807,333,80,373.93318450076106,2690,56.523676880222844
292,0.088,-1433.2461538461537,13.800833333333333,46.47605633802817,87.4338028169014,304,82,227.57244123022906,2691,48.58760107816712
293,0.0873,-2940.953846153846,30.391666666666666,89.01955990220048,146.679706601467,360,79,814.8516227623962,2693,104.28048780487805
294,0.0866,-2017.646153846154,21.2725,69.79452054794521,118.11506849315069,326,80,391.9875201078294,2696,72.82065217391305
295,0.0859,-1597.8615384615384,14.753333333333334,50.85014409221902,95.9164265129683,312,78,264.86773375003986,2698,52.35446685878963
296,0.0852,-2300.0769230769233,22.523333333333333,70.96842105263158,119.70526315789473,331,79,479.24139874327136,2699,76.53421052631579
297,0.0845,-1313.676923076923,11.36,39.89705882352941,82.18235294117648,295,79,177.68214282575795,2700,40.07826086956522
298,0.0838,-1887.7384615384617,18.266666666666666,55.61832061068702,102.02544529262086,339,81,349.2317867569662,2700,56.54177215189873
299,0.0831,-2263.8,23.00583333333333,74.66937669376694,125.90243902439025,322,79,482.42625633511983,2700,83.57452574525745
300,0.0824,-1898.2615384615385,17.010833333333334,55.474114441416894,100.80108991825612,326,79,338.6153421244752,2702,56.14713896457766
301,0.0817,-1918.4769230769234,17.876666666666665,62.891176470588235,110.23235294117647,305,83,394.1956369385399,2702,62.79824561403509
302,0.081,-2129.307692307692,22.439166666666665,77.0,131.2865329512894,290,83,467.2981819243387,2702,80.56666666666666
303,0.0803,-1514.0,12.255,43.2212389380531,86.70501474926253,314,78,198.87859680888477,2703,43.45722713864307
304,0.0797,-1987.8615384615387,18.14666666666667,62.59077809798271,109.61095100864553,308,79,359.76888734789134,2706,63.10951008645533
305,0.079,-2232.8769230769235,19.875,63.14058355437666,111.77188328912467,334,80,489.6984775807063,2707,63.52519893899204
306,0.0784,-1712.8307692307692,14.449166666666667,46.71891891891892,91.64864864864865,344,82,279.98670631227384,2707,47.02162162162162
307,0.0777,-1661.2615384615383,15.090833333333334,51.730659025787965,99.10888252148997,323,80,255.8996941117977,2710,52.08309455587393
308,0.0771,-2160.292307692308,21.7825,67.36434108527132,118.69767441860465,342,85,478.54072646505324,2711,67.63307493540051
309,0.0764,-2113.0923076923077,17.9275,57.339572192513366,102.45187165775401,328,78,415.7132473143194,2715,57.588235294117645
310,0.0758,-2181.769230769231,21.074166666666667,64.51918158567774,110.86189258312021,337,80,476.8799024106109,2716,67.95781637717121
311,0.0752,-1892.584615384615,18.404166666666665,60.831491712707184,108.41988950276243,315,84,394.7220266054882,2716,61.03030303030303
312,0.0745,-2476.6615384615384,24.41,75.12596401028277,127.93573264781492,343,79,546.4362226667153,2720,78.27763496143959
313,0.0739,-1750.9538461538461,17.078333333333333,56.450276243093924,104.07458563535911,319,82,318.64642425523493,2721,59.18852459016394
314,0.0733,-1919.8153846153841,16.8525,54.331536388140165,100.32075471698113,337,80,354.3119893742568,2723,54.59029649595687
315,0.0727,-1422.0,13.273333333333333,45.20797720797721,88.02279202279202,309,84,257.0863619992136,2724,45.452991452991455
316,0.0721,-3045.6307692307696,29.8075,91.77377892030849,144.55269922879177,341,76,773.9152512549895,2725,93.74807197943444
317,0.0715,-1556.9076923076923,14.454166666666667,49.660919540229884,94.33620689655173,303,81,243.7539922861336,2726,50.06896551724138
318,0.0709,-1937.5692307692307,18.856666666666666,58.778645833333336,100.93489583333333,323,81,371.1702347759447,2729,59.236979166666664
319,0.0703,-2306.492307692308,24.120833333333334,79.13972602739726,130.1205479452055,318,79,460.5860402871558,2732,85.52356020942409
320,0.0697,-1997.7846153846156,18.800833333333333,63.91761363636363,111.79829545454545,324,78,362.6849023289668,2734,64.32670454545455
321,0.0692,-1770.5538461538463,15.583333333333334,50.65489130434783,95.89945652173913,327,78,303.5469773205255,2738,50.875
322,0.0686,-1787.5846153846153,16.801666666666666,55.07945205479452,100.01369863013699,318,81,358.6161851132066,2741,56.7027027027027
323,0.068,-2447.1538461538466,25.24,80.18832891246684,133.6206896551724,341,81,572.8870355133337,2745,85.7735368956743
324,0.0675,-1354.4615384615386,12.505833333333333,40.74386920980926,83.65122615803814,322,83,208.9757195841047,2746,41.00817438692098
325,0.0669,-1301.969230769231,11.225833333333334,34.3948717948718,76.3025641025641,354,82,192.66377808289505,2747,34.55754475703325
326,0.0664,-2142.2000000000003,21.49,67.72105263157894,121.15263157894736,346,85,466.13043516909465,2747,72.54569190600522
327,0.0658,-2370.8461538461543,24.83416666666667,81.68681318681318,133.4120879120879,316,80,522.6731988291207,2748,82.9622641509434
328,0.0653,-2230.9538461538464,25.099166666666665,82.40821917808219,133.55342465753424,303,80,513.8258469141947,2748,97.8798955613577
329,0.0647,-1485.3230769230768,13.855833333333333,48.57184750733138,92.17302052785924,306,82,224.72997535080418,2752,48.93023255813954
330,0.0642,-1492.830769230769,13.064166666666667,42.857142857142854,85.58516483516483,328,78,217.13277321601655,2755,44.28032345013477
331,0.0636,-1980.4923076923078,18.7375,61.26502732240437,105.96448087431693,318,79,382.1794707528412,2755,63.821333333333335
332,0.0631,-1768.9692307692308,15.824166666666667,52.89385474860335,96.93575418994413,318,82,304.6150711560063,2755,53.11731843575419
333,0.0626,-1696.2923076923078,15.075833333333334,50.78591549295775,96.04507042253522,317,80,290.91767453084674,2758,51.04507042253521
334,0.0621,-1663.8769230769233,15.635833333333334,54.23478260869565,101.0463768115942,306,79,243.31387078639867,2759,54.484330484330485
335,0.0616,-1502.3692307692306,13.471666666666666,44.71944444444444,86.44722222222222,324,76,247.97139959530867,2763,44.795013850415515
336,0.0611,-2424.5999999999995,23.5475,71.93877551020408,124.25510204081633,339,80,601.5439047593294,2764,73.38366336633663
337,0.0605,-1736.8153846153846,15.6875,50.435483870967744,95.27956989247312,325,80,294.54688520328057,2764,50.725806451612904
338,0.06,-1943.3076923076926,19.708333333333332,63.6010781671159,114.94339622641509,329,80,374.6646383563711,2768,64.05929919137466
339,0.0595,-1538.2153846153844,13.835,49.06231454005935,92.75370919881306,296,80,255.9910677074448,2768,49.30860534124629
340,0.0591,-1575.6615384615386,13.991666666666667,48.358381502890175,93.49132947976878,296,80,275.6602248899623,2770,50.35795454545455
341,0.0586,-2562.4615384615386,23.47833333333333,76.79781420765028,128.55191256830602,322,77,539.1216219864214,2774,84.81136950904393
342,0.0581,-2052.7384615384613,19.945833333333333,67.997150997151,116.54700854700855,310,81,404.96193466605695,2774,68.66951566951568
343,0.0576,-1806.6,17.4525,59.30113636363637,105.55681818181819,317,80,312.76672632352535,2775,60.13920454545455
344,0.0571,-2184.953846153846,23.019166666666667,73.49866666666667,121.37066666666666,327,79,447.9772253315215,2776,77.47466666666666
345,0.0566,-1692.0307692307692,16.195833333333333,55.38,101.32,303,80,310.24535417260023,2777,61.85013623978202
346,0.0562,-1502.3999999999999,14.0275,50.369369369369366,93.43243243243244,298,82,238.59636287316175,2779,50.429850746268656
347,0.0557,-1901.553846153846,19.8075,70.35014836795253,118.27893175074183,285,78,368.649680530448,2780,75.96848137535817
348,0.0553,-1659.8307692307694,14.506666666666666,50.12138728323699,93.46242774566474,310,79,259.04868451652544,2781,50.262247838616716
349,0.0548,-1533.8923076923077,13.941666666666666,49.63095238095238,93.125,303,80,234.08036172087003,2781,50.05357142857143
350,0.0543,-1756.0461538461536,16.715833333333332,52.48031496062992,96.53018372703411,337,82,337.7670990773794,2781,52.88383838383838
351,0.0539,-2280.9692307692308,23.330833333333334,76.32786885245902,128.45901639344262,327,81,500.12222461747996,2783,78.79310344827586
352,0.0534,-1513.769230769231,12.968333333333334,44.03977272727273,88.09375,324,80,223.58190740662334,2785,44.25852272727273
353,0.053,-2198.323076923077,21.55666666666667,72.46348314606742,119.51685393258427,307,77,443.56327689224673,2787,77.23314606741573
354,0.0526,-1677.7999999999997,15.835833333333333,52.31491712707182,97.36740331491713,328,81,281.2274414854966,2788,55.734375
355,0.0521,-1810.723076923077,16.73,52.96031746031746,100.20370370370371,347,82,327.28875216600113,2790,53.968586387434556
356,0.0517,-2029.4307692307693,23.573333333333334,74.50395778364116,124.11873350923483,335,84,413.1862842313427,2790,85.11609498680738
357,0.0513,-2048.0923076923077,22.016666666666666,72.39835164835165,120.73626373626374,316,81,397.4579398328481,2790,78.6923076923077
358,0.0508,-1274.1846153846154,11.943333333333333,42.98795180722892,84.47289156626506,291,81,194.14425910142688,2792,43.683734939759034
359,0.0504,-1721.8307692307692,15.435,51.57541899441341,94.83240223463687,321,80,265.2557748412417,2795,51.83798882681564
360,0.05,-1291.123076923077,11.835833333333333,40.5243553008596,81.18624641833811,307,79,184.00042621780295,2800,42.15449438202247
361,0.05,-1420.353846153846,13.458333333333334,48.014925373134325,90.5134328358209,296,82,201.91710711984322,2800,48.067846607669615
362,0.05,-1707.0,16.9325,54.59838274932615,101.57412398921834,342,79,277.46763752238996,2801,55.14016172506739
363,0.05,-1999.6615384615384,19.259166666666665,63.47382920110193,109.81267217630854,321,80,390.266554273492,2803,63.83471074380165
364,0.05,-1255.184615384615,10.61,38.74311926605505,81.57798165137615,304,82,165.85405428272261,2806,38.92660550458716
365,0.05,-1838.4769230769232,17.77166666666667,56.537234042553195,102.01063829787235,326,83,348.33304179523464,2807,56.7467018469657
366,0.05,-2035.4153846153847,19.8425,65.7645429362881,111.67036011080333,327,80,379.1107244949506,2809,67.96296296296296
367,0.05,-2095.892307692308,21.080833333333334,66.78042328042328,116.58465608465609,331,82,454.58210415774073,2811,70.13492063492063
368,0.05,-1855.9076923076923,17.615833333333335,56.336898395721924,101.12566844919786,333,83,366.82376252039353,2813,56.989445910290236
369,0.05,-2162.8,23.0125,77.42134831460675,128.4129213483146,306,80,419.69389100299736,2813,79.7127659574468
370,0.05,-1695.476923076923,14.091666666666667,45.06149732620321,89.79144385026738,334,77,263.9561647470459,2814,45.269333333333336
371,0.05,-1884.430769230769,18.355833333333333,59.682065217391305,107.66847826086956,333,84,357.9439768403094,2815,59.880434782608695
372,0.05,-1698.876923076923,14.635833333333334,49.27887323943662,92.44225352112676,322,78,264.9835248224877,2816,49.43258426966292
373,0.05,-2069.0153846153844,19.546666666666667,60.29123711340206,108.28865979381443,347,80,379.4506874437919,2816,61.60353535353536
374,0.05,-1478.7384615384615,12.733333333333333,43.10481586402266,85.89801699716713,320,80,221.80368104443042,2816,43.274787535410766
375,0.05,-1855.8615384615384,17.409166666666668,56.76021798365122,101.17983651226157,320,79,316.7810473278679,2817,61.125
376,0.05,-1585.9846153846152,15.000833333333333,52.44444444444444,98.0,301,80,288.4810428816985,2819,52.59183673469388
377,0.05,-2128.4153846153845,19.705,64.9366391184573,109.23140495867769,321,79,435.3237686613426,2819,64.8027397260274
378,0.05,-1940.076923076923,19.7175,60.47948717948718,107.3025641025641,332,79,377.90718203761475,2820,67.10268948655256
379,0.05,-1568.8307692307692,12.668333333333333,43.5,85.53448275862068,313,76,241.89562416524512,2822,43.78448275862069
380,0.05,-1576.1538461538462,13.761666666666667,44.34770889487871,87.33962264150944,321,81,287.3459227793308,2824,44.60215053763441
381,0.05,-1716.4461538461542,17.4675,60.56811594202899,106.74492753623188,308,82,290.2252688630815,2824,61.977715877437326
382,0.05,-1719.1999999999998,16.3075,54.49441340782123,100.56424581005587,318,82,304.1269528393514,2825,54.779329608938546
383,0.05,-1315.6923076923076,11.598333333333333,37.45135135135135,79.35405405405406,329,82,211.46450629264197,2825,37.7027027027027
384,0.05,-2319.523076923077,23.381666666666668,70.005,120.3625,355,78,494.3406809777411,2825,73.0575
385,0.05,-1888.3692307692306,18.9375,58.73575129533679,106.30051813471502,348,79,351.40494454574394,2826,61.63157894736842
386,0.05,-2214.7230769230773,24.695,80.57765667574932,132.02452316076295,325,79,461.194751149337,2826,81.45758354755785
387,0.05,-2147.1846153846154,22.8875,74.68119891008175,123.9891008174387,318,80,433.73669688421376,2826,81.59249329758713
388,0.05,-2306.4461538461533,24.27,77.30585106382979,126.22872340425532,328,77,466.8530475114938,2827,80.35677083333333
389,0.05,-1453.4,12.235,42.903225806451616,84.73900293255132,305,78,212.51751498054534,2829,43.070381231671554
390,0.05,-2525.2153846153847,23.219166666666666,74.73655913978494,124.80645161290323,340,78,568.8921266613457,2831,75.14784946236558
391,0.05,-1787.5230769230768,16.175,51.454787234042556,96.2872340425532,329,82,360.97079975049644,2831,51.53580901856764
392,0.05,-2022.3230769230765,17.50583333333333,59.20056497175141,107.37570621468926,316,75,357.78497819364145,2833,60.8489010989011
393,0.05,-1484.2615384615383,14.9775,52.823008849557525,101.87610619469027,311,82,221.5880457997783,2833,54.985250737463126
394,0.05,-1792.4769230769232,16.9275,55.17983651226158,100.71662125340599,331,81,333.69886571877447,2834,55.80653950953678
395,0.05,-1664.892307692308,16.26,57.5414201183432,102.81360946745562,297,82,300.1967171129662,2834,59.31778425655977
396,0.05,-1956.446153846154,16.779166666666665,51.60411311053985,95.7789203084833,338,78,385.6868621806852,2835,51.805128205128206
397,0.05,-1723.0615384615385,16.9875,57.90883190883191,108.44159544159544,315,82,312.88043306168356,2836,59.364672364672366
398,0.05,-1663.8461538461538,15.285833333333333,49.55555555555556,96.1869918699187,318,80,281.1655060696328,2838,50.078590785907856
399,0.05,-1929.4923076923078,18.47833333333333,60.56438356164384,107.42191780821918,325,79,331.1890535967391,2838,61.68219178082192
400,0.05,-1666.5076923076927,16.165,57.23372781065089,99.68343195266272,299,75,229.49515544963592,2844,59.76608187134503
401,0.05,-3217.7230769230773,35.38666666666666,106.03,163.965,335,82,984.4702033650461,2844,116.81343283582089
402,0.05,-1950.8153846153848,20.971666666666668,67.85675675675675,116.47837837837838,316,81,365.4598060696309,2844,71.73243243243243
403,0.05,-1323.523076923077,13.165833333333333,46.29705882352941,87.45,303,79,187.98810939523614,2848,47.515942028985506
404,0.05,-2441.7076923076925,23.448333333333334,75.4489247311828,127.03225806451613,334,78,507.18932128911143,2849,76.48924731182795
405,0.05,-1629.2,16.125,54.657223796033996,99.34844192634561,320,79,252.87883124392414,2850,56.484931506849314
406,0.05,-1300.5076923076922,10.85,35.78453038674033,75.99723756906077,322,77,173.9213331482321,2852,35.99171270718232
407,0.05,-1305.2769230769231,11.009166666666667,37.56857142857143,78.19142857142857,309,79,175.5144111029724,2852,37.81428571428572
408,0.05,-1623.1538461538462,13.6925,45.337950138504155,89.57063711911357,337,79,254.6252959615088,2854,45.62049861495845
409,0.05,-1598.5538461538463,14.525,48.92394366197183,93.89014084507042,317,83,282.3218511369782,2855,48.66759002770083
410,0.05,-1940.7230769230769,18.121666666666666,60.58379888268156,104.82122905027933,321,79,349.1575300712111,2856,61.58495821727019
411,0.05,-1700.8461538461538,15.251666666666667,48.0,93.46842105263158,345,83,310.35069219932876,2856,48.392105263157895
412,0.05,-2448.3076923076924,27.415,85.07512953367876,134.34715025906735,322,80,553.8561066204054,2856,100.15443037974684
413,0.05,-2018.923076923077,17.8225,54.81491002570694,99.54241645244215,344,80,401.990524174244,2857,55.65128205128205
414,0.05,-2290.307692307692,24.7825,82.01104972375691,133.1049723756906,314,80,486.72704280700657,2857,102.0909090909091
415,0.05,-1208.6,9.9225,33.9512893982808,76.82234957020057,331,79,141.80603880228165,2858,34.1432664756447
416,0.05,-1201.646153846154,10.61,39.35403726708075,81.41304347826087,286,79,161.65027612793182,2859,39.56037151702786
417,0.05,-1578.0769230769229,14.4975,47.23433242506812,92.0599455040872,332,79,254.13344809407792,2864,48.84986595174263
418,0.05,-1959.0153846153844,17.84,57.0668449197861,102.27540106951872,334,82,394.021730799592,2865,56.9946949602122
419,0.05,-1805.1384615384616,16.7025,56.63739376770538,102.04532577903683,318,78,297.13805352349686,2867,56.88385269121813
420,0.05,-1862.6923076923083,17.135,53.95,100.29473684210527,333,79,346.6676336514591,2867,54.89736842105263
421,0.05,-2521.3384615384607,27.2625,84.14948453608247,141.25,338,82,602.5715033282713,2867,94.0251256281407
422,0.05,-1148.676923076923,10.236666666666666,35.03151862464183,75.88252148997135,315,84,160.34345783363497,2870,35.24641833810888
423,0.05,-1530.7846153846153,15.065833333333334,49.22950819672131,95.99726775956285,324,82,255.13399497347746,2870,51.335149863760215
424,0.05,-2331.6153846153848,23.24,74.4144385026738,129.03208556149733,327,77,510.58099132841244,2870,78.45744680851064
425,0.05,-1449.9076923076923,12.890833333333333,44.264367816091955,88.58620689655173,328,81,210.59468193715009,2872,44.48275862068966
426,0.05,-1599.0153846153846,14.140833333333333,44.732804232804234,87.56349206349206,339,81,276.4198254731845,2874,45.02116402116402
427,0.05,-2115.538461538461,20.963333333333335,64.66752577319588,114.6340206185567,346,81,427.3104725810666,2874,68.5979381443299
428,0.05,-1469.323076923077,12.6325,44.22873900293255,88.366568914956,315,81,225.7095105321882,2875,44.45161290322581
429,0.05,-2066.0615384615385,18.25583333333333,59.80821917808219,105.76164383561644,339,77,379.981535535011,2877,60.12602739726027
430,0.05,-1813.5846153846155,20.249166666666667,71.30882352941177,122.61764705882354,294,81,327.35105964606294,2877,81.18836565096953
431,0.05,-2158.5230769230766,20.79083333333333,65.32808398950131,114.498687664042,339,82,462.19124329524755,2878,73.1540404040404
432,0.05,-1504.0461538461539,14.513333333333334,45.78627968337731,86.88390501319262,335,79,243.35318604172483,2880,45.93421052631579
433,0.05,-1957.6769230769232,21.0575,64.30867346938776,110.31122448979592,335,83,424.7953561440925,2881,67.39447236180905
434,0.05,-1866.1692307692306,18.080833333333334,59.28219178082192,102.10684931506849,314,76,334.57559589178203,2882,59.48907103825137
435,0.05,-2328.846153846154,21.616666666666667,72.08077994428969,124.93871866295265,330,80,508.25972555222774,2882,74.74373259052925
436,0.05,-1286.5076923076922,11.3125,38.19491525423729,80.13559322033899,319,82,175.482592339898,2883,38.52824858757062
437,0.05,-1837.553846153846,17.588333333333335,59.28450704225352,104.67605633802818,320,82,326.8389448783673,2884,60.00845070422535
438,0.05,-2020.1384615384611,21.648333333333333,70.59673024523161,120.22888283378747,317,87,485.01821040789196,2884,71.70080862533693
439,0.05,-1678.3384615384618,16.385833333333334,58.00887573964497,101.52071005917159,296,77,279.24637271713374,2886,67.67329545454545
440,0.05,-1593.8307692307694,15.728333333333333,55.36470588235294,101.90882352941176,300,80,251.48956071554917,2887,64.21098265895954
441,0.05,-1049.9538461538461,10.3075,37.58841463414634,80.42378048780488,279,80,127.17054230149219,2888,41.946107784431135
442,0.05,-1942.6000000000001,18.599166666666665,61.303030303030305,108.36363636363636,324,82,384.5442420273814,2888,64.09333333333333
443,0.05,-1628.8923076923077,17.019166666666667,59.02608695652174,110.96521739130435,326,83,273.1573532002353,2888,65.25797101449275
444,0.05,-1389.2769230769231,12.313333333333333,42.52023121387283,84.58670520231213,314,80,175.2397367873908,2888,42.99135446685879
445,0.05,-1608.046153846154,14.401666666666667,49.79479768786127,92.35549132947978,310,81,271.1768871407865,2888,50.02601156069364
446,0.05,-1445.0923076923077,12.369166666666667,40.79281767955801,81.72099447513813,324,80,244.33451870106137,2890,40.98618784530387
447,0.05,-2064.0307692307692,19.366666666666667,65.28169014084507,114.17464788732394,313,77,377.9098914274788,2891,68.65171503957784
448,0.05,-1832.8153846153843,19.31833333333333,63.177595628415304,110.75409836065573,336,77,327.190412150814,2892,65.67460317460318
